Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-18 01:00:00+00:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,0,0.0,0.0,0.0
2024-03-18 01:05:00+00:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,100041,0.0,0.0,0.0
2024-03-18 01:10:00+00:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,1000,0.0,0.0,0.0
2024-03-18 01:15:00+00:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,14000,0.0,0.0,0.0
2024-03-18 01:25:00+00:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,85000,0.0,0.0,0.0
2024-03-18 01:30:00+00:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,3000,0.0,0.0,0.0
2024-03-18 01:35:00+00:00,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,2000,0.0,0.0,0.0
2024-03-18 01:40:00+00:00,23.709999084472656,23.709999084472656,23.700000762939453,23.700000762939453,2000,0.0,0.0,0.0
2024-03-18 01:50:00+00:00,23.709999084472656,23.709999084472656,23.709999084472656,23.709999084472656,1000,0.0,0.0,0.0
2024-03-18 02:10:00+00:00,23.719999313354492,23.719999313354492,23.719999313354492,23.719999313354492,1000,0.0,0.0,0.0
2024-03-18 02:30:00+00:00,23.719999313354492,23.719999313354492,23.719999313354492,23.719999313354492,22000,0.0,0.0,0.0
2024-03-18 02:35:00+00:00,23.709999084472656,23.709999084472656,23.709999084472656,23.709999084472656,180000,0.0,0.0,0.0
2024-03-18 02:50:00+00:00,23.709999084472656,23.709999084472656,23.709999084472656,23.709999084472656,1000,0.0,0.0,0.0
2024-03-18 04:05:00+00:00,23.729999542236328,23.739999771118164,23.729999542236328,23.739999771118164,2000,0.0,0.0,0.0
2024-03-18 04:20:00+00:00,23.75,23.75,23.739999771118164,23.739999771118164,21000,0.0,0.0,0.0
2024-03-18 04:40:00+00:00,23.760000228881836,23.760000228881836,23.760000228881836,23.760000228881836,1010,0.0,0.0,0.0
2024-03-18 05:05:00+00:00,23.760000228881836,23.760000228881836,23.760000228881836,23.760000228881836,2000,0.0,0.0,0.0
2024-03-18 05:15:00+00:00,23.75,23.75,23.75,23.75,10000,0.0,0.0,0.0
2024-03-18 05:20:00+00:00,23.75,23.75,23.75,23.75,9000,0.0,0.0,0.0
2024-03-19 01:30:00+00:00,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,4000,0.0,0.0,0.0
2024-03-19 01:40:00+00:00,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,1000,0.0,0.0,0.0
2024-03-19 01:50:00+00:00,23.790000915527344,23.790000915527344,23.790000915527344,23.790000915527344,2000,0.0,0.0,0.0
2024-03-19 01:55:00+00:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,100000,0.0,0.0,0.0
2024-03-19 02:00:00+00:00,23.81999969482422,23.81999969482422,23.81999969482422,23.81999969482422,2000,0.0,0.0,0.0
2024-03-19 02:05:00+00:00,23.81999969482422,23.81999969482422,23.81999969482422,23.81999969482422,1000,0.0,0.0,0.0
2024-03-19 02:55:00+00:00,23.81999969482422,23.81999969482422,23.81999969482422,23.81999969482422,1000,0.0,0.0,0.0
2024-03-19 03:40:00+00:00,23.850000381469727,23.850000381469727,23.75,23.75,200000,0.0,0.0,0.0
2024-03-19 04:05:00+00:00,23.84000015258789,23.84000015258789,23.84000015258789,23.84000015258789,1000,0.0,0.0,0.0
2024-03-19 04:10:00+00:00,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,2000,0.0,0.0,0.0
2024-03-19 04:55:00+00:00,23.84000015258789,23.84000015258789,23.84000015258789,23.84000015258789,21000,0.0,0.0,0.0
2024-03-19 05:00:00+00:00,23.84000015258789,23.84000015258789,23.84000015258789,23.84000015258789,2000,0.0,0.0,0.0
2024-03-19 05:05:00+00:00,23.84000015258789,23.84000015258789,23.84000015258789,23.84000015258789,10000,0.0,0.0,0.0
2024-03-19 05:10:00+00:00,23.84000015258789,23.84000015258789,23.84000015258789,23.84000015258789,2000,0.0,0.0,0.0
2024-03-19 05:15:00+00:00,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,1000,0.0,0.0,0.0
2024-03-20 01:00:00+00:00,24.229999542236328,24.229999542236328,24.229999542236328,24.229999542236328,0,0.0,0.0,0.0
2024-03-20 01:05:00+00:00,24.260000228881836,24.260000228881836,24.260000228881836,24.260000228881836,1000,0.0,0.0,0.0
